vessel,string,pot.size,mesh.size,bait,subsample.rate,species.code,sex,size,legal,pot,datein,timein,depthin,startlat,startlon,depthout,endlat,endlon,dateout,timeout
Erla-N,15,5x5,,halibut,2,923,1,132,0,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,131,0,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,132,0,4,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,142,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,152,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,143,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,159,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,141,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,146,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,144,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,138,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,3,923,1,137,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,142,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,2,923,1,144,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,139,1,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,136,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,134,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,119,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,127,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,132,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,130,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,130,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,15,5x5,,halibut,1,923,1,134,0,5,8/8/2015,4:00,87,52.4318,-171.23,89,52.4412,-171.242,8/20/2015,11:00
Erla-N,16,6x6,,halibut,3,923,1,138,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,137,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,184,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,133,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,140,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,146,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,153,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,157,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,4,923,1,147,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,4,923,1,180,1,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,133,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,142,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,137,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,134,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,137,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,137,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,120,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,6,923,2,119,0,1,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,147,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,137,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,140,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,147,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,144,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,144,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,150,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,160,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,166,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,4,923,1,149,1,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,137,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,142,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,111,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,144,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,99,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,131,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,137,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,1,122,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,100,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,40,923,2,130,0,2,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,164,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,137,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,152,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,139,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,144,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,147,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,147,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,148,1,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,132,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,136,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,127,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,127,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,128,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,129,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,9,923,2,134,0,3,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,4,923,1,144,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,143,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,153,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,153,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,145,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,142,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,137,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,143,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,4,923,1,153,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,149,1,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,132,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,140,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,135,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,135,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,143,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,5,923,2,137,0,4,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,144,1,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,3,923,1,153,1,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,147,1,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,2,923,1,143,1,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,130,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,142,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,135,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,127,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,123,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,134,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,119,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,124,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,133,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,1,923,1,132,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,16,6x6,,halibut,7,923,2,115,0,5,8/7/2015,22:00,243,52.3731,-171.185,163,52.363,-171.1816,8/20/2015,19:00
Erla-N,17,5x5,,halibut,6,923,1,168,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,153,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,147,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,159,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,149,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,168,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,163,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,143,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,2,923,1,147,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,2,923,1,150,1,1,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,160,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,154,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,157,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,150,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,157,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,147,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,153,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,6,923,1,148,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,2,923,1,156,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,2,923,1,153,1,2,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,156,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,170,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,152,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,116,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,156,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,7,923,1,163,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,163,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,152,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,157,1,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,1,923,2,152,0,3,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,160,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,149,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,144,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,160,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,165,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,152,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,153,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,5,923,1,154,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,142,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,170,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,1,923,1,130,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,1,923,1,133,1,4,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,159,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,142,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,147,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,142,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,3,923,1,147,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,1,923,1,154,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,17,5x5,,halibut,1,923,1,153,1,5,8/1/2015,20:00,128,52.5241,-170.1827,128,52.5416,-170.1807,8/21/2015,14:00
Erla-N,18,5x5,,halibut,6,923,1,152,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,142,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,153,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,147,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,160,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,155,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,162,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,6,923,1,147,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,2,923,1,160,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,165,1,1,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,153,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,160,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,144,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,150,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,132,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,153,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,138,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,150,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,2,923,1,147,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,145,1,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,1,923,1,134,0,2,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,139,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,157,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,144,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,153,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,139,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
Erla-N,18,5x5,,halibut,5,923,1,167,1,3,8/1/2015,12:00,100,53.0206,-170.1101,106,53.0008,-170.1424,8/21/2015,16:00
